conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
cspo3,0.9276257722859664,1.0,0.9624542124542125,0.9275618374558304,1.0,0.9624197983501376,0.9276257722859664,1.0,0.9624542124542125
cteoi,0.910941475826972,1.0,0.9533954727030626,0.9108658743633277,1.0,0.9533540648600621,0.910941475826972,1.0,0.9533954727030626
ctfyd,0.939978563772776,1.0,0.969060773480663,0.9399463806970509,1.0,0.9690436705362079,0.939978563772776,1.0,0.969060773480663
cti7d,0.9199255121042831,1.0,0.9582929194956353,0.9198757763975155,1.0,0.9582659333549014,0.9199255121042831,1.0,0.9582929194956353
ctkqk,0.9365466748017084,1.0,0.9672337744171393,0.9365079365079365,1.0,0.9672131147540983,0.9365466748017084,1.0,0.9672337744171393
cu41u,0.9091886082751209,1.0,0.9524345623416831,0.9091397849462366,1.0,0.9524077724584624,0.9091886082751209,1.0,0.9524345623416831
cu5ye,0.9423292273236282,1.0,0.970308446238109,0.942296918767507,1.0,0.9702913181424863,0.9423292273236282,1.0,0.970308446238109
cu7fb,0.9377394636015326,1.0,0.967869500741473,0.9377096310493531,1.0,0.9678536102868447,0.9377394636015326,1.0,0.967869500741473
cubvt,0.9305361305361305,1.0,0.9640183530548178,0.9305037313432836,1.0,0.9640009664170089,0.9305361305361305,1.0,0.9640183530548178
cuehj,0.9371824480369515,1.0,0.9675727229375298,0.9371534195933456,1.0,0.9675572519083969,0.9371824480369515,1.0,0.9675727229375298
cuinz,0.9253039953676896,1.0,0.961203007518797,0.925260718424102,1.0,0.9611796569365032,0.9253039953676896,1.0,0.961203007518797
cumue,0.9364406779661016,1.0,0.9671772428884026,0.9363867684478372,1.0,0.9671484888304863,0.9364406779661016,1.0,0.9671772428884026
ny7ew,0.9357314148681055,1.0,0.966798810703667,0.935700575815739,1.0,0.9667823500247893,0.9357314148681055,1.0,0.966798810703667
nye9v,0.9249074563722898,1.0,0.9609890109890109,0.9248677248677248,1.0,0.9609675645959318,0.9249074563722898,1.0,0.9609890109890109
nykuk,0.9269911504424779,1.0,0.9621125143513204,0.9269372693726937,1.0,0.9620834929145922,0.9269911504424779,1.0,0.9621125143513204
nyrj5,0.9359513791491351,1.0,0.9669162038155036,0.9359214218896165,1.0,0.9669002174438269,0.9359513791491351,1.0,0.9669162038155036
nyrtv,0.9439171699741156,1.0,0.971149578339991,0.9438687392055267,1.0,0.9711239449133718,0.9439171699741156,1.0,0.971149578339991
nysbq,0.9262734584450402,1.0,0.9617258176757132,0.926224010731053,1.0,0.9616991643454039,0.9262734584450402,1.0,0.9617258176757132
nytq0,0.932033096926714,1.0,0.964821046191496,0.9319929036073329,1.0,0.9647995102540556,0.932033096926714,1.0,0.964821046191496
nyywo,0.941923774954628,1.0,0.9700934579439252,0.9418886198547215,1.0,0.970074812967581,0.941923774954628,1.0,0.9700934579439252
nz35r,0.9472883933096807,1.0,0.9729307652264446,0.947261663286004,1.0,0.9729166666666667,0.9472883933096807,1.0,0.9729307652264446
nzejf,0.9344355758266819,1.0,0.9661066902446213,0.9343981745579008,1.0,0.9660867000884694,0.9344355758266819,1.0,0.9661066902446213
nzh6y,0.9327774882751433,1.0,0.9652197357778377,0.9327424400417101,1.0,0.9652009711356893,0.9327774882751433,1.0,0.9652197357778377
nzn0l,0.9209361163820367,1.0,0.95884096147514,0.9208860759493671,1.0,0.9588138385502472,0.9209361163820367,1.0,0.95884096147514
nzq1c,0.9430091185410334,1.0,0.9706687524442706,0.9429657794676806,1.0,0.9706457925636007,0.9430091185410334,1.0,0.9706687524442706
nzq2f,0.9434582511505588,1.0,0.9709066305818674,0.9434210526315789,1.0,0.970886932972241,0.9434582511505588,1.0,0.9709066305818674
nzr0l,0.9464435146443515,1.0,0.9724849527085125,0.9463986599664992,1.0,0.972461273666093,0.9464435146443515,1.0,0.9724849527085125
nzvd8,0.9295125164690382,1.0,0.9634687606691704,0.9294660514172709,1.0,0.9634437991117184,0.9295125164690382,1.0,0.9634687606691704
o005h,0.9259589652096343,1.0,0.9615562760537286,0.9259259259259259,1.0,0.9615384615384615,0.9259589652096343,1.0,0.9615562760537286
o01fu,0.9413127413127413,1.0,0.9697692919649961,0.9412673879443586,1.0,0.9697452229299363,0.9413127413127413,1.0,0.9697692919649961
o01mt,0.95022335673261,1.0,0.974476439790576,0.9501915708812261,1.0,0.9744597249508841,0.95022335673261,1.0,0.974476439790576
o0927,0.9227799227799228,1.0,0.9598393574297188,0.9227202472952086,1.0,0.9598070739549839,0.9227799227799228,1.0,0.9598393574297188
o09u3,0.9246153846153846,1.0,0.9608313349320543,0.9245767060030785,1.0,0.9608104505465209,0.9246153846153846,1.0,0.9608313349320543
o0de9,0.9356652092442224,1.0,0.9667634720877702,0.935625,1.0,0.9667420083952213,0.9356652092442224,1.0,0.9667634720877702
o0m3z,0.9412251655629139,1.0,0.9697228144989339,0.9411764705882353,1.0,0.9696969696969697,0.9412251655629139,1.0,0.9697228144989339
o0t3o,0.9402887139107612,1.0,0.9692255664524857,0.9402495075508864,1.0,0.9692047377326566,0.9402887139107612,1.0,0.9692255664524857
o0ul8,0.9219246482069905,1.0,0.9593764761454889,0.92188919164396,1.0,0.9593572778827977,0.9219246482069905,1.0,0.9593764761454889
o0xxv,0.9271368519383466,1.0,0.9621909840038779,0.9271028037383178,1.0,0.962172647914646,0.9271368519383466,1.0,0.9621909840038779
o11ua,0.9517684887459807,1.0,0.9752883031301482,0.9517374517374517,1.0,0.9752720079129574,0.9517684887459807,1.0,0.9752883031301482
o156c,0.9367194004995837,1.0,0.9673258813413586,0.9366666666666666,1.0,0.9672977624784854,0.9367194004995837,1.0,0.9673258813413586
o193k,0.9166243009659379,1.0,0.9564986737400529,0.9165818921668362,1.0,0.9564755838641188,0.9166243009659379,1.0,0.9564986737400529
o1k1p,0.937245787332946,1.0,0.9676064787042592,0.9372093023255814,1.0,0.9675870348139256,0.937245787332946,1.0,0.9676064787042592
o1m8p,0.9340659340659341,1.0,0.9659090909090909,0.9340256566890653,1.0,0.9658875552747946,0.9340659340659341,1.0,0.9659090909090909
o1zod,0.9488084730803178,1.0,0.9737318840579711,0.9487632508833922,1.0,0.9737080689029918,0.9488084730803178,1.0,0.9737318840579711
o22w5,0.9342723004694836,1.0,0.9660194174757283,0.934228187919463,1.0,0.9659958362248438,0.9342723004694836,1.0,0.9660194174757283
o277f,0.9510385756676558,1.0,0.9749049429657795,0.9510022271714922,1.0,0.9748858447488584,0.9510385756676558,1.0,0.9749049429657795
o287u,0.9373795761078998,1.0,0.9676777722526106,0.9373493975903614,1.0,0.9676616915422885,0.9373795761078998,1.0,0.9676777722526106
o2bm4,0.936864633493847,1.0,0.967403314917127,0.936830835117773,1.0,0.9673852957435047,0.936864633493847,1.0,0.967403314917127
o2k05,0.9342019543973942,1.0,0.9659818120579319,0.9341590612777053,1.0,0.9659588810246039,0.9342019543973942,1.0,0.9659818120579319
o2lh7,0.9382775119617225,1.0,0.9681560108615156,0.9382479655337482,1.0,0.9681402815510003,0.9382775119617225,1.0,0.9681560108615156
o2mi5,0.9658994032395567,1.0,0.9826539462272333,0.9658703071672355,1.0,0.982638888888889,0.9658994032395567,1.0,0.9826539462272333
o2moh,0.8970503181029497,1.0,0.9457317073170731,0.8969907407407407,1.0,0.9456985967053081,0.8970503181029497,1.0,0.9457317073170731
o2prl,0.9448966812773951,1.0,0.9716677398583387,0.9448621553884712,1.0,0.9716494845360826,0.9448966812773951,1.0,0.9716677398583387
o2xxx,0.9364833462432223,1.0,0.9672,0.9364341085271318,1.0,0.967173738991193,0.9364833462432223,1.0,0.9672
o2zr2,0.9058365758754864,1.0,0.9505920783993467,0.9057632398753894,1.0,0.9505516959542297,0.9058365758754864,1.0,0.9505920783993467
o31so,0.9335755059678257,1.0,0.9656468062265164,0.9335410176531672,1.0,0.9656283566058002,0.9335755059678257,1.0,0.9656468062265164
o36li,0.9394449116904963,1.0,0.9687771032090199,0.9393939393939394,1.0,0.96875,0.9394449116904963,1.0,0.9687771032090199
o378y,0.9494556765163297,1.0,0.9740725967291584,0.9494163424124513,1.0,0.9740518962075848,0.9494556765163297,1.0,0.9740725967291584
o3gjh,0.9173354735152488,1.0,0.9568857262452909,0.9172690763052209,1.0,0.9568496020108923,0.9173354735152488,1.0,0.9568857262452909
o3jd1,0.9278183292781833,1.0,0.9625578460244005,0.9277597402597403,1.0,0.9625263157894738,0.9278183292781833,1.0,0.9625578460244005
o3rb2,0.9312288613303269,1.0,0.9643899591360185,0.9311900733220531,1.0,0.9643691588785047,0.9312288613303269,1.0,0.9643899591360185
o3v6m,0.9341595662277304,1.0,0.9659591509811775,0.9341085271317829,1.0,0.965931863727455,0.9341595662277304,1.0,0.9659591509811775
o3xyx,0.9404344779257183,1.0,0.9693029974720115,0.9403927068723703,1.0,0.9692808095410191,0.9404344779257183,1.0,0.9693029974720115
o401k,0.915016501650165,1.0,0.9556225764756571,0.9149463253509497,1.0,0.9555843035791289,0.915016501650165,1.0,0.9556225764756571
o40bn,0.9476600985221675,1.0,0.9731267783749605,0.9476278496611213,1.0,0.9731097753875356,0.9476600985221675,1.0,0.9731267783749605
o46y6,0.9294117647058824,1.0,0.9634146341463414,0.9293563579277865,1.0,0.9633848657445078,0.9294117647058824,1.0,0.9634146341463414
o4g3x,0.9374485596707819,1.0,0.967714528462192,0.9373970345963756,1.0,0.967687074829932,0.9374485596707819,1.0,0.967714528462192
o4l9g,0.9405444126074498,1.0,0.9693613879660391,0.9405017921146953,1.0,0.9693387513852973,0.9405444126074498,1.0,0.9693613879660391
o4tao,0.897979797979798,1.0,0.9462480042575838,0.8979282465891865,1.0,0.9462193823216187,0.897979797979798,1.0,0.9462480042575838
o4v53,0.9500734214390602,1.0,0.9743975903614457,0.9500367376928729,1.0,0.9743782969103241,0.9500734214390602,1.0,0.9743975903614457
o4woz,0.9419822723609992,1.0,0.9701244813278008,0.9419354838709677,1.0,0.9700996677740864,0.9419822723609992,1.0,0.9701244813278008
o4y9g,0.9358703312191684,1.0,0.9668729523116126,0.9358251057827927,1.0,0.9668488160291439,0.9358703312191684,1.0,0.9668729523116126
o514z,0.937791601866252,1.0,0.9678972712680578,0.9377431906614786,1.0,0.9678714859437751,0.937791601866252,1.0,0.9678972712680578
o5dfo,0.9416785206258891,1.0,0.96996336996337,0.9416508538899431,1.0,0.9699486928903005,0.9416785206258891,1.0,0.96996336996337
o5e4i,0.9029126213592233,1.0,0.9489795918367347,0.902834008097166,1.0,0.948936170212766,0.9029126213592233,1.0,0.9489795918367347
o5gef,0.9364005412719891,1.0,0.9671558350803634,0.9363718411552346,1.0,0.9671405266837567,0.9364005412719891,1.0,0.9671558350803634
o5kao,0.9352126607319485,1.0,0.9665218502427804,0.9351806036615536,1.0,0.9665047302480184,0.9352126607319485,1.0,0.9665218502427804
o5m8b,0.9573918657198193,1.0,0.9782321899736148,0.9573643410852714,1.0,0.9782178217821783,0.9573918657198193,1.0,0.9782321899736148
o5to3,0.9395833333333333,1.0,0.9688506981740065,0.9395413481584434,1.0,0.968828376925833,0.9395833333333333,1.0,0.9688506981740065
o5vgo,0.9332181922855498,1.0,0.9654556283502085,0.9331797235023042,1.0,0.9654350417163289,0.9332181922855498,1.0,0.9654556283502085
o5zv6,0.9368888888888889,1.0,0.9674162459843965,0.9368327402135231,1.0,0.9673863114377583,0.9368888888888889,1.0,0.9674162459843965
o61p9,0.9361605107159142,1.0,0.9670277908619878,0.9361313868613139,1.0,0.9670122525918945,0.9361605107159142,1.0,0.9670277908619878
o62hb,0.9171143514965464,1.0,0.9567654123298639,0.9170506912442397,1.0,0.9567307692307692,0.9171143514965464,1.0,0.9567654123298639
