conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
o0de9,0.9414893617021277,0.11815754339118825,0.2099644128113879,0.8556149732620321,0.10688042752171009,0.19002375296912113,0.8936170212765957,0.11214953271028037,0.199288256227758
o0m3z,0.9825581395348837,0.148636763412489,0.2582123758594347,0.9181286549707602,0.1382042253521127,0.24024483550114767,0.9186046511627907,0.13896218117854,0.241405653170359
o0t3o,0.9974747474747475,0.2756454989532449,0.4319300164024056,0.9468354430379747,0.2611731843575419,0.4094143404488232,0.9873737373737373,0.27285415212840197,0.42755604155276106
o0ul8,0.9864130434782609,0.17872968980797638,0.3026260942059192,0.9536784741144414,0.1724137931034483,0.2920317062995411,0.8315217391304348,0.15066469719350073,0.2551062942892872
o0xxv,0.9638009049773756,0.10730478589420656,0.1931097008159565,0.9090909090909091,0.10080645161290322,0.18148820326678766,0.9140271493212669,0.1017632241813602,0.18313689936536717
o11ua,0.9826989619377162,0.1918918918918919,0.32108535895986434,0.9340277777777778,0.18187964841108858,0.30447085455574424,0.9377162629757786,0.1831081081081081,0.3063877897117015
o156c,0.9645390070921985,0.12088888888888889,0.21484992101105846,0.9071428571428571,0.11298932384341637,0.20094936708860758,0.9219858156028369,0.11555555555555555,0.20537124802527645
o193k,0.9882352941176471,0.09317803660565724,0.17029903699949317,0.9171597633136095,0.08601553829078801,0.1572805682394723,0.9411764705882353,0.08874098724348309,0.16218955904713636
o1k1p,0.9744525547445255,0.16553006819590824,0.28298887122416533,0.9487179487179487,0.1606699751861042,0.27480106100795754,0.948905109489051,0.16119032858028517,0.27556968733439324
o1m8p,0.9902912621359223,0.13333333333333333,0.23502304147465436,0.9658536585365853,0.12949640287769784,0.2283737024221453,0.9805825242718447,0.13202614379084968,0.23271889400921658
o1zod,0.96875,0.17302325581395347,0.29360694554064715,0.8691099476439791,0.15456238361266295,0.2624505928853755,0.8697916666666666,0.15534883720930232,0.26361483820047354
o22w5,0.9911894273127754,0.1615218951902369,0.2777777777777778,0.9513274336283186,0.15445402298850575,0.2657601977750309,0.986784140969163,0.16080402010050251,0.27654320987654324
o277f,0.9645390070921985,0.1060842433697348,0.191145467322558,0.9,0.09836065573770492,0.1773399014778325,0.9219858156028369,0.10140405616224649,0.1827125790583275
o287u,0.9666666666666667,0.11921891058581706,0.212259835315645,0.891213389121339,0.10951156812339331,0.19505494505494503,0.9333333333333333,0.11510791366906475,0.2049405306495883
o2bm4,0.9871244635193133,0.13135351227869788,0.23185483870967738,0.9482758620689655,0.12571428571428572,0.22199798183652877,0.9699570815450643,0.12906910336950314,0.22782258064516128
o2k05,0.9757085020242915,0.16806136680613668,0.2867340868530637,0.9105691056910569,0.15631542219120725,0.2668254913639071,0.9392712550607287,0.16178521617852162,0.2760261748958953
o2lh7,0.998220640569395,0.2860785313615502,0.4447086801426873,0.9786096256684492,0.2801020408163265,0.4355414518048393,0.9875444839857651,0.2830188679245283,0.4399524375743163
o2mi5,0.9887005649717514,0.3089143865842895,0.47074646940147946,0.9631728045325779,0.3003533568904594,0.4579124579124579,0.980225988700565,0.3062665489849956,0.46671149966375264
o2moh,0.8820754716981132,0.12056737588652482,0.21213840045377194,0.7867298578199052,0.10709677419354839,0.18852924474730268,0.8349056603773585,0.11411992263056092,0.20079410096426545
o2prl,0.9809885931558935,0.1709741550695825,0.291196388261851,0.9541984732824428,0.16578249336870027,0.2824858757062147,0.9657794676806084,0.16832339297548046,0.2866817155756208
o2xxx,0.9954128440366973,0.1794871794871795,0.30413454800280315,0.9585253456221198,0.17218543046357615,0.2919298245614035,0.981651376146789,0.17700578990901572,0.29992992291520676
o2zr2,0.9719626168224299,0.17869415807560138,0.30188679245283023,0.8967136150234741,0.1642304385210662,0.27761627906976744,0.9439252336448598,0.17353951890034364,0.2931785195936139
o31so,0.9711538461538461,0.1122846025569761,0.20129546586945693,0.893719806763285,0.10289210233592881,0.18453865336658354,0.9038461538461539,0.10450250138966093,0.18734429496761335
o36li,0.9705882352941176,0.20680393912264997,0.34095940959409593,0.9367088607594937,0.1989247311827957,0.32815964523281593,0.9537815126050421,0.20322291853178157,0.33505535055350555
o378y,0.9683544303797469,0.12530712530712532,0.22189992748368384,0.9171974522292994,0.1180327868852459,0.2091503267973856,0.9430379746835443,0.12203112203112203,0.21609862218999276
o3gjh,0.9735449735449735,0.1609798775153106,0.27627627627627627,0.925531914893617,0.15236427320490367,0.2616541353383458,0.9365079365079365,0.15485564304461943,0.26576576576576577
o3jd1,0.9837837837837838,0.1590909090909091,0.27389014296463504,0.9402173913043478,0.15135608048993876,0.26073850791258474,0.9459459459459459,0.15297202797202797,0.26335590669676445
o3rb2,0.9929245283018868,0.25484261501210653,0.4055876685934489,0.966903073286052,0.24772864930345245,0.3944069431051109,0.9834905660377359,0.2524213075060533,0.4017341040462429
o3v6m,0.9873949579831933,0.19485903814262023,0.3254847645429363,0.9620253164556962,0.1892116182572614,0.31622746185852985,0.9831932773109243,0.19402985074626866,0.32409972299168976
o3xyx,0.9877551020408163,0.18032786885245902,0.30497794580970383,0.9549180327868853,0.17375093214019388,0.294006309148265,0.9877551020408163,0.18032786885245902,0.30497794580970383
o401k,0.9668508287292817,0.15779981965734896,0.2713178294573643,0.9222222222222223,0.14981949458483754,0.2577639751552795,0.9337016574585635,0.15238954012623984,0.26201550387596895
o40bn,0.9915254237288136,0.22807017543859648,0.3708399366085578,0.9461756373937678,0.21716514954486346,0.3532522474881015,0.980225988700565,0.22547108512020791,0.36661384046487056
o46y6,0.9886363636363636,0.1468354430379747,0.2556943423952976,0.96,0.14189189189189189,0.24724061810154527,0.9829545454545454,0.1459915611814346,0.25422483468038204
o4g3x,0.9664804469273743,0.15188762071992976,0.2625189681335357,0.8876404494382022,0.13884007029876977,0.24012158054711247,0.9329608938547486,0.1466198419666374,0.2534142640364188
o4l9g,0.967948717948718,0.115003808073115,0.20558202859087815,0.8774193548387097,0.10365853658536585,0.18541240627130195,0.9102564102564102,0.10814927646610815,0.1933287950987066
o4tao,0.9941434846266471,0.38188976377952755,0.5518082080455099,0.966275659824047,0.37084974676420934,0.5359902399349329,0.9648609077598829,0.37064116985376827,0.535554652580252
o4v53,0.9933110367892977,0.22952086553323028,0.37288135593220334,0.9496644295302014,0.2188708430007734,0.35575109993714643,0.7424749163879598,0.17156105100463678,0.2787193973634651
o4woz,0.9962406015037594,0.22668947818648416,0.3693379790940766,0.9660377358490566,0.2191780821917808,0.35729239357990233,0.9624060150375939,0.21899059024807527,0.35679442508710796
o4y9g,0.9845758354755784,0.2884036144578313,0.4461269656377402,0.9742268041237113,0.2848530519969857,0.4408163265306122,0.9845758354755784,0.2884036144578313,0.4461269656377402
o514z,0.9948849104859335,0.3225538971807628,0.48716343143393864,0.9615384615384616,0.3112033195020747,0.4702194357366771,0.9872122762148338,0.3200663349917081,0.4834063869755792
o5dfo,0.951417004048583,0.11832829808660625,0.21047917599641738,0.8902439024390244,0.11032745591939547,0.19632451815329446,0.8987854251012146,0.11178247734138973,0.19883564711150917
o5e4i,0.9341317365269461,0.13978494623655913,0.2431800467653936,0.6987951807228916,0.10403587443946188,0.18110850897736144,0.8143712574850299,0.12186379928315412,0.21200311769290725
o5gef,0.9796954314720813,0.09296724470134875,0.16981962164540257,0.9285714285714286,0.08771084337349398,0.1602818141787759,0.9289340101522843,0.08815028901734104,0.16102067751869772
o5kao,0.9846743295019157,0.13590692755156003,0.2388475836431227,0.9346153846153846,0.12857142857142856,0.22604651162790695,0.9616858237547893,0.1327340031729244,0.23327137546468402
o5m8b,0.9714285714285714,0.1375590020229265,0.2409923213230951,0.8516746411483254,0.12010796221322537,0.21052631578947367,0.9,0.12744436952124072,0.22327229769639692
o5to3,0.9836065573770492,0.17738359201773837,0.3005635566687539,0.9423868312757202,0.16937869822485208,0.2871473354231975,0.9713114754098361,0.17516629711751663,0.2968065122103945
o5vgo,0.9961977186311787,0.16162862430598396,0.2781316348195329,0.9541984732824428,0.15432098765432098,0.26567481402763016,0.973384030418251,0.1579272054287477,0.2717622080679406
o5zv6,0.9883720930232558,0.24193548387096775,0.38871951219512196,0.9688715953307393,0.23646723646723647,0.38015267175572515,0.9767441860465116,0.23908918406072105,0.38414634146341464
o61p9,0.9944903581267218,0.17584023380418898,0.29884105960264895,0.9640883977900553,0.17007797270955166,0.2891466445733223,0.9917355371900827,0.17535314174378958,0.29801324503311255
o62hb,0.9866666666666667,0.18577405857740587,0.3126760563380282,0.9419642857142857,0.17671691792294808,0.29760225669957685,0.9866666666666667,0.18577405857740587,0.3126760563380282
