conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
ctz97,0.9456521739130435,0.4860335195530726,0.6420664206642067,0.8791208791208791,0.449438202247191,0.5947955390334572,0.8913043478260869,0.4581005586592179,0.6051660516605165
cvi0h,0.9344262295081968,0.890625,0.9120000000000001,0.9256198347107438,0.8818897637795275,0.903225806451613,0.9262295081967213,0.8828125,0.904
cvpra,0.9424460431654677,0.891156462585034,0.9160839160839161,0.9347826086956522,0.8835616438356164,0.9084507042253521,0.935251798561151,0.8843537414965986,0.909090909090909
ny2xk,0.9274193548387096,0.9349593495934959,0.9311740890688259,0.9186991869918699,0.9262295081967213,0.9224489795918367,0.9193548387096774,0.926829268292683,0.923076923076923
ny46j,0.8405797101449275,0.5132743362831859,0.6373626373626373,0.7647058823529411,0.4642857142857143,0.5777777777777777,0.8405797101449275,0.5132743362831859,0.6373626373626373
ny5bd,0.911504424778761,0.8110236220472441,0.8583333333333333,0.875,0.7777777777777778,0.823529411764706,0.8761061946902655,0.7795275590551181,0.825
nyc7b,0.8898305084745762,0.875,0.8823529411764707,0.8717948717948718,0.8571428571428571,0.864406779661017,0.8898305084745762,0.875,0.8823529411764707
nycav,0.9565217391304348,0.8073394495412844,0.8756218905472638,0.945054945054945,0.7962962962962963,0.864321608040201,0.9565217391304348,0.8073394495412844,0.8756218905472638
nyd1c,0.9325842696629213,0.7217391304347827,0.8137254901960784,0.8863636363636364,0.6842105263157895,0.7722772277227723,0.8876404494382022,0.6869565217391305,0.7745098039215687
nyd49,0.9662921348314607,0.4365482233502538,0.6013986013986015,0.9431818181818182,0.42346938775510207,0.5845070422535211,0.9438202247191011,0.4263959390862944,0.5874125874125874
nyfhl,0.8695652173913043,0.47244094488188976,0.6122448979591837,0.8088235294117647,0.4365079365079365,0.5670103092783505,0.8115942028985508,0.4409448818897638,0.5714285714285714
nyi4y,0.9625,0.506578947368421,0.6637931034482758,0.9367088607594937,0.4900662251655629,0.6434782608695653,0.9375,0.4934210526315789,0.646551724137931
nynsm,0.900990099009901,0.5870967741935483,0.7109375,0.86,0.5584415584415584,0.6771653543307087,0.8613861386138614,0.5612903225806452,0.6796874999999999
nynsr,0.9379310344827586,0.7472527472527473,0.8318042813455657,0.9027777777777778,0.7182320441988951,0.8,0.903448275862069,0.7197802197802198,0.8012232415902142
nyp3m,0.9193548387096774,0.6867469879518072,0.7862068965517242,0.8943089430894309,0.6666666666666666,0.7638888888888887,0.9112903225806451,0.6807228915662651,0.7793103448275862
nypcs,0.9010989010989011,0.8541666666666666,0.8770053475935828,0.8784530386740331,0.8324607329842932,0.8548387096774194,0.9010989010989011,0.8541666666666666,0.8770053475935828
nyqrt,0.9230769230769231,0.8307692307692308,0.8744939271255062,0.9137931034482759,0.8217054263565892,0.8653061224489796,0.9145299145299145,0.823076923076923,0.8663967611336032
nyrcv,0.9791666666666666,0.6438356164383562,0.7768595041322315,0.9473684210526315,0.6206896551724138,0.75,0.96875,0.636986301369863,0.768595041322314
nyrjy,0.9868421052631579,0.9316770186335404,0.9584664536741214,0.9668874172185431,0.9125,0.9389067524115755,0.9736842105263158,0.9192546583850931,0.9456869009584664
nysfd,0.944954128440367,0.6358024691358025,0.7601476014760148,0.9074074074074074,0.6086956521739131,0.7286245353159851,0.908256880733945,0.6111111111111112,0.7306273062730627
nytfy,0.8786127167630058,0.8172043010752689,0.8467966573816156,0.8546511627906976,0.7945945945945946,0.8235294117647058,0.8554913294797688,0.7956989247311828,0.8245125348189414
nyv76,0.9276315789473685,0.8980891719745223,0.9126213592233009,0.9139072847682119,0.8846153846153846,0.8990228013029317,0.9210526315789473,0.89171974522293,0.9061488673139159
nyx78,0.8991596638655462,0.5977653631284916,0.7181208053691276,0.864406779661017,0.5730337078651685,0.6891891891891891,0.8823529411764706,0.5865921787709497,0.7046979865771812
nyxqq,0.9642857142857143,0.6923076923076923,0.8059701492537313,0.9518072289156626,0.6810344827586207,0.7939698492462312,0.9523809523809523,0.6837606837606838,0.7960199004975125
nyyci,0.9411764705882353,0.5423728813559322,0.6881720430107526,0.9253731343283582,0.5299145299145299,0.673913043478261,0.9411764705882353,0.5423728813559322,0.6881720430107526
nz0fd,0.9640287769784173,0.7790697674418605,0.8617363344051446,0.927536231884058,0.7485380116959064,0.8284789644012944,0.9280575539568345,0.75,0.8295819935691319
nz10n,0.9020979020979021,0.7010869565217391,0.7889908256880733,0.8802816901408451,0.6830601092896175,0.7692307692307692,0.8951048951048951,0.6956521739130435,0.7828746177370032
nz24k,0.9655172413793104,0.6153846153846154,0.7516778523489933,0.9217391304347826,0.585635359116022,0.7162162162162161,0.9482758620689655,0.6043956043956044,0.7382550335570469
nz25e,0.904,0.7635135135135135,0.8278388278388278,0.8629032258064516,0.7278911564625851,0.7896678966789669,0.888,0.75,0.8131868131868133
nz33n,0.9108910891089109,0.7931034482758621,0.8479262672811061,0.89,0.7739130434782608,0.8279069767441859,0.900990099009901,0.7844827586206896,0.8387096774193549
nz84t,0.9695121951219512,0.9352941176470588,0.9520958083832335,0.9570552147239264,0.9230769230769231,0.9397590361445785,0.9695121951219512,0.9352941176470588,0.9520958083832335
nz8du,0.9195402298850575,0.5298013245033113,0.6722689075630253,0.8604651162790697,0.49333333333333335,0.6271186440677966,0.8390804597701149,0.48344370860927155,0.6134453781512605
nz927,0.8888888888888888,0.4044943820224719,0.555984555984556,0.8125,0.3672316384180791,0.5058365758754864,0.8271604938271605,0.37640449438202245,0.5173745173745173
nz9j9,0.9195402298850575,0.39603960396039606,0.5536332179930796,0.872093023255814,0.373134328358209,0.5226480836236934,0.8850574712643678,0.3811881188118812,0.5328719723183392
nz9oi,0.9,0.5389221556886228,0.6741573033707866,0.8585858585858586,0.5120481927710844,0.6415094339622641,0.86,0.5149700598802395,0.644194756554307
nzam4,0.9333333333333333,0.5185185185185185,0.6666666666666667,0.8942307692307693,0.4946808510638298,0.6369863013698631,0.9047619047619048,0.5026455026455027,0.6462585034013606
nzb1l,0.9734513274336283,0.7096774193548387,0.8208955223880596,0.9375,0.6818181818181818,0.7894736842105263,0.9557522123893806,0.6967741935483871,0.8059701492537313
nzb22,0.8974358974358975,0.875,0.8860759493670887,0.8793103448275862,0.8571428571428571,0.8680851063829788,0.8803418803418803,0.8583333333333333,0.8691983122362869
nzbpe,0.9206349206349206,0.7631578947368421,0.8345323741007195,0.896,0.7417218543046358,0.8115942028985508,0.8888888888888888,0.7368421052631579,0.8057553956834532
nzbw5,0.9014084507042254,0.5663716814159292,0.6956521739130435,0.8428571428571429,0.5267857142857143,0.6483516483516484,0.8591549295774648,0.5398230088495575,0.6630434782608695
nzcec,0.9523809523809523,0.40268456375838924,0.5660377358490566,0.9193548387096774,0.38513513513513514,0.5428571428571428,0.9206349206349206,0.38926174496644295,0.5471698113207547
nzcg6,0.9375,0.5737704918032787,0.711864406779661,0.8918918918918919,0.5439560439560439,0.675767918088737,0.9107142857142857,0.5573770491803278,0.6915254237288134
nzcm4,0.9226519337016574,0.9175824175824175,0.9201101928374656,0.9166666666666666,0.9116022099447514,0.9141274238227146,0.9226519337016574,0.9175824175824175,0.9201101928374656
nzcqq,0.8939393939393939,0.959349593495935,0.9254901960784314,0.8931297709923665,0.9590163934426229,0.924901185770751,0.8939393939393939,0.959349593495935,0.9254901960784314
nzdw2,0.9811320754716981,0.6190476190476191,0.759124087591241,0.9523809523809523,0.5988023952095808,0.7352941176470587,0.9622641509433962,0.6071428571428571,0.7445255474452553
nzdw9,0.9215686274509803,0.5949367088607594,0.7230769230769231,0.8514851485148515,0.5477707006369427,0.6666666666666666,0.8627450980392157,0.5569620253164557,0.676923076923077
nzfsl,0.9440993788819876,0.7238095238095238,0.8194070080862533,0.9,0.6889952153110048,0.7804878048780489,0.9130434782608695,0.7,0.7924528301886793
nzgzz,0.9019607843137255,0.8363636363636363,0.8679245283018867,0.868421052631579,0.8048780487804879,0.8354430379746836,0.8758169934640523,0.8121212121212121,0.8427672955974844
nzhoy,0.9761904761904762,0.7068965517241379,0.8199999999999998,0.936,0.6763005780346821,0.785234899328859,0.9603174603174603,0.6954022988505747,0.8066666666666668
nzicc,0.9612903225806452,0.7376237623762376,0.834733893557423,0.9285714285714286,0.7114427860696517,0.8056338028169014,0.9419354838709677,0.7227722772277227,0.8179271708683472
nzihx,0.9418604651162791,0.7363636363636363,0.826530612244898,0.9122807017543859,0.7123287671232876,0.8,0.9186046511627907,0.7181818181818181,0.8061224489795918
nzit3,0.9354838709677419,0.6480446927374302,0.7656765676567655,0.8943089430894309,0.6179775280898876,0.7308970099667773,0.9193548387096774,0.6368715083798883,0.7524752475247525
nzj1h,0.8922155688622755,1.0,0.9430379746835443,0.891566265060241,1.0,0.9426751592356688,0.8922155688622755,1.0,0.9430379746835443
nzjrt,0.925531914893617,0.375,0.5337423312883435,0.8602150537634409,0.3463203463203463,0.4938271604938272,0.851063829787234,0.3448275862068966,0.4907975460122699
nzjtx,0.9583333333333334,0.641860465116279,0.7688022284122562,0.9370629370629371,0.6261682242990654,0.7507002801120448,0.9305555555555556,0.6232558139534884,0.7465181058495822
nzjx6,0.8936170212765957,1.0,0.9438202247191011,0.8928571428571429,1.0,0.9433962264150945,0.8936170212765957,1.0,0.9438202247191011
nzk10,0.8913043478260869,0.7387387387387387,0.8078817733990147,0.8461538461538461,0.7,0.7661691542288558,0.8478260869565217,0.7027027027027027,0.7684729064039408
nzkjv,0.9578947368421052,0.7777777777777778,0.8584905660377358,0.9361702127659575,0.7586206896551724,0.8380952380952381,0.9578947368421052,0.7777777777777778,0.8584905660377358
nzl6u,0.9565217391304348,0.6145251396648045,0.7482993197278913,0.8771929824561403,0.5617977528089888,0.684931506849315,0.9130434782608695,0.5865921787709497,0.7142857142857143
nzmjg,0.9540229885057471,0.7477477477477478,0.8383838383838385,0.9418604651162791,0.7363636363636363,0.826530612244898,0.9425287356321839,0.7387387387387387,0.8282828282828283
nznpd,0.9329268292682927,0.9272727272727272,0.9300911854103343,0.9079754601226994,0.9024390243902439,0.9051987767584098,0.9146341463414634,0.9090909090909091,0.9118541033434651
nzo3f,0.8382352941176471,0.48717948717948717,0.6162162162162163,0.7910447761194029,0.45689655172413796,0.5792349726775956,0.7941176470588235,0.46153846153846156,0.5837837837837837
nzodz,0.8738738738738738,0.8434782608695652,0.8584070796460177,0.8636363636363636,0.8333333333333334,0.8482142857142857,0.8738738738738738,0.8434782608695652,0.8584070796460177
nzsz5,0.9390243902439024,0.5238095238095238,0.6724890829694324,0.8765432098765432,0.4863013698630137,0.6255506607929515,0.8780487804878049,0.4897959183673469,0.62882096069869
nzuvm,0.970873786407767,0.8064516129032258,0.8810572687224669,0.9509803921568627,0.7886178861788617,0.8622222222222222,0.970873786407767,0.8064516129032258,0.8810572687224669
nzxce,0.9619047619047619,0.808,0.8782608695652175,0.9519230769230769,0.7983870967741935,0.8684210526315789,0.9523809523809523,0.8,0.8695652173913043
nzy2f,0.9461077844311377,0.8494623655913979,0.8951841359773371,0.9216867469879518,0.827027027027027,0.8717948717948718,0.9161676646706587,0.8225806451612904,0.8668555240793201
nzzog,0.9424460431654677,0.8136645962732919,0.8733333333333334,0.9347826086956522,0.80625,0.8657718120805369,0.9424460431654677,0.8136645962732919,0.8733333333333334
nzzoy,0.9428571428571428,0.6971830985915493,0.8016194331983806,0.9038461538461539,0.6666666666666666,0.7673469387755102,0.9047619047619048,0.6690140845070423,0.7692307692307692
o02ck,0.9174311926605505,0.847457627118644,0.8810572687224669,0.9074074074074074,0.8376068376068376,0.8711111111111111,0.908256880733945,0.8389830508474576,0.8722466960352423
o03tz,0.9113924050632911,0.6428571428571429,0.7539267015706808,0.8589743589743589,0.6036036036036037,0.708994708994709,0.8734177215189873,0.6160714285714286,0.7225130890052356
o03yy,0.875,0.8823529411764706,0.8786610878661087,0.8739495798319328,0.8813559322033898,0.8776371308016878,0.875,0.8823529411764706,0.8786610878661087
o0651,0.9111111111111111,0.5030674846625767,0.6482213438735177,0.8651685393258427,0.47530864197530864,0.6135458167330677,0.8777777777777778,0.48466257668711654,0.624505928853755
o0673,0.898989898989899,0.8240740740740741,0.859903381642512,0.8979591836734694,0.822429906542056,0.8585365853658536,0.898989898989899,0.8240740740740741,0.859903381642512
o06cj,0.92,1.0,0.9583333333333334,0.9193548387096774,1.0,0.9579831932773109,0.92,1.0,0.9583333333333334
o06j0,0.831858407079646,0.573170731707317,0.6787003610108302,0.8035714285714286,0.5521472392638037,0.6545454545454544,0.8053097345132744,0.5548780487804879,0.6570397111913359
o06nb,0.925531914893617,0.5337423312883436,0.6770428015564203,0.8709677419354839,0.5,0.6352941176470588,0.8829787234042553,0.50920245398773,0.6459143968871595
o07zg,0.9431818181818182,0.6287878787878788,0.7545454545454545,0.8735632183908046,0.5801526717557252,0.6972477064220184,0.8863636363636364,0.5909090909090909,0.7090909090909092
o09rh,0.9090909090909091,0.5357142857142857,0.6741573033707865,0.8461538461538461,0.4954954954954955,0.625,0.8484848484848485,0.5,0.6292134831460674
o0aaz,0.9047619047619048,0.44881889763779526,0.6,0.8387096774193549,0.4126984126984127,0.553191489361702,0.873015873015873,0.4330708661417323,0.5789473684210527
o0d1k,0.9171974522292994,0.972972972972973,0.9442622950819672,0.9102564102564102,0.9659863945578231,0.9372937293729372,0.910828025477707,0.9662162162162162,0.9377049180327869
o0dgf,0.9659090909090909,0.53125,0.685483870967742,0.9425287356321839,0.5157232704402516,0.6666666666666667,0.9431818181818182,0.51875,0.6693548387096776
